title,price,description,images,sku,stock,categories
MCDODO CH-099 45W Ultimate Mini Gan Charger,55.56,Description MCDODO CH-099 45W Ultimate Mini Gan Charger,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-1-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-1-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-1-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-1-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-2-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-2-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-2-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-2-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-3-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-3-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-3-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-3-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-4-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-4-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-4-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-4-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-5-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-5-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-5-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-5-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-6-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-6-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-6-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-6-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-7-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-7-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-7-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CH-099-7-350x350.jpeg,SKU-HJUA45,28,uncategorized
MCDODO CM-432 Car Headrest Tablet Mount,33.72,Description MCDODO CM-432 Car Headrest Tablet Mount,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CM-432-2.jpeg,SKU-Y4A4HA,3,uncategorized
MCDODO FS-802 Leather Foldable Laptop & Tablet Stand (Compatible with 7″-16″),48.84,Description MCDODO FS-802 Leather Foldable Laptop & Tablet Stand (Compatible with 7″-16″),https://www.cmedistribution.com.my/wp-content/uploads/2026/01/FS-802-7.jpeg,SKU-Y58QZ3,63,uncategorized
MCDODO OT-7390 USB-A to Phone Transfer Adapter,13.56,Description MCDODO OT-7390 USB-A to Phone Transfer Adapter,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7390-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7390-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7390-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7390-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7390-5.jpeg,SKU-L0IBDV,77,accessories
MCDODO OT-7400 USB-A to USB-C Transfer Adapter,7.68,Description MCDODO OT-7400 USB-A to USB-C Transfer Adapter,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7400-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7400-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7400-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7400-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7400-5.jpeg,SKU-MMM4SD,34,accessories
MCDODO OT-7580 USB-C to USB-A Transfer Adapter,7.20,Description MCDODO OT-7580 USB-C to USB-A Transfer Adapter,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7580-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7580-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7580-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7580-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OT-7580-5.jpeg,SKU-WP1QIO,99,accessories
MCDODO WH-792 Leather Magnetic Card Holder,25.80,Description MCDODO WH-792 Leather Magnetic Card Holder,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/WH-792-5.jpeg,SKU-EGUY1B,86,parts/board/ic
MOXOM LX-CB839 1.2 Meter 100W 6A Fast Charging Type-C Data Cable,8.64,Description MOXOM LX-CB839 1.2 Meter 100W 6A Fast Charging Type-C Data Cable,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB839-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB839-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB839-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB839-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB839-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB839-7.jpeg,SKU-L1LKMJ,66,accessories
MOXOM MX-CB332 1 Meter 36W Fast Charging Type-C tp Type-C Data Cable,2.88,Description MOXOM MX-CB332 1 Meter 36W Fast Charging Type-C tp Type-C Data Cable,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB332-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB332-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB332-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB332-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB332-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/CB332-6.jpeg,SKU-T0DLOB,25,accessories
Oppo Reno 15-5G LCD ORI Full Set,366.00,Description Product Specifications and Features: -Oppo Reno 15-5G LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/OPPO-RENO-15-5G-LCD-ORI-FS.jpeg,SKU-D2JO6L,14,lcd
Phone 17 LCD RJ Soft OLED Full Set (Support Move IC),522.00,Description Product Specifications and Features: -Phone 17 LCD RJ Soft OLED Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/IP-17-LCD-RJ-SOFT-OLED-FS.jpeg,SKU-UJVZ00,100,lcd
SM Z Fold 3-5G F926 Ribbon Sim Holder,10.80,Description Product Specifications and Features: -SM Z Fold 3-5G F926 Ribbon Sim Holder -(SM-F926U REV0.5 KH132K),https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SAM-Z-FOLD-3-RB-SIM-HOLDER.jpeg,SKU-Y6QZ6A,17,parts/board/ic
Xiaomi 15T Pro-5G LCD ORI Full Set,474.00,Description Product Specifications and Feartures: -Xiaomi 15T Pro-5G LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/XIAOMI-15T-PRO-LCD-ORI-FS.jpeg,SKU-747HVR,94,lcd
鲁斑 LB-RB Face ID Non-Removal Repair Cable (Tag-On),42.00,Description 鲁斑 LB-RB Face ID Non-Removal Repair Cable (Tag-On) 👉13/13MINI 👉13PRO 👉13PROMAX 👉14PRO 👉14PROMAX 👉15/15PLUS 👉15PRO 👉15PROMAX,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5690-7.jpg,SKU-QPIIC1,72,accessories
2UUL Back Cover Sealing Adhesive (5pcs/pack),12.00,Description 2UUL Back Cover Sealing Adhesive (5pcs/pack) 👉BA14 IP14 👉BA14PS IP14PLUS 👉BA15 IP15 👉BA15PS IP15PLUS 👉BA15P IP 15PRO 👉BA15PM IP15PM 👉BA16 IP16 👉BA16PS IP16PLUS 👉BA16PM IP16PM 👉BA17 IP17 👉BA17A IP17AIR 👉BA17P IP17PRO 👉BA17PM IP17PM,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5653-5665-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5653-5665-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5653-5665-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5653-5665-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5653-5665-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5653-5665-6.webp,SKU-YX2ZCE,0,backcover
2UUL Cushion Seal Tape for Screen Frame & Back Cover (5Rolls/pack),9.60,Description 2UUL Cushion Seal Tape for Screen Frame & Back Cover (5Rolls/pack) 👉CS01 3MM 👉CS02 5MM,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5647-8-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5647-8-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5647-8-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5647-8-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5647-8-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5647-8-6.webp,SKU-N0S0DU,61,backcover
2UUL Screen Sealing Adhesive (5pcs/pack),12.00,Description 2UUL Screen Sealing Adhesive (5pcs/pack) 👉SA12 IP12 👉SA12M IP12MINI 👉SA12P IP12PRO 👉SA12PM IP12PM 👉SA13 IP13 👉SA13M IP13MINI 👉SA13P IP13PRO 👉SA13PM IP13PM 👉SA14 IP14 👉SA14PS IP14PLUS 👉SA14P IP14PRO 👉SA14PM IP14PM 👉SA15 IP15 👉SA15PS IP15PLUS 👉SA15P IP15PRO 👉SA15PM IP15PM 👉SA16 IP16 👉SA16PS IP16PLUS 👉SA16P IP16PRO 👉SA16PM IP16PM 👉SA17 IP17 👉SA17A IP17AIR 👉SA17P IP17PRO 👉SA17PM IP17PM,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5666-89-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5666-89-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5666-89-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5666-89-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5666-89-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5666-89-6.webp,SKU-0H6FZ3,8,uncategorized
AMAOE F-Universal Solder Mask Repair The Green Oil Mesh,4.80,Description AMAOE F-Universal Solder Mask Repair The Green Oil Mesh,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5649.webp,SKU-N3AOPJ,56,uncategorized
HY-4K Max High-Definition Industrial Microscope Camera,582.00,Description HY-4K Max High-Definition Industrial Microscope Camera,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5652-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5652-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5652-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5652-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5652-scaled.jpg,SKU-5Z7P9W,85,camera
JBC T210-A Soldering Handle for Accessories Replacement,360.00,Description JBC T210-A Soldering Handle for Accessories Replacement,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5700-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5700-2-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5700-3.webp,SKU-NW6EV5,66,tools
JCID IX4 Mobile Phone Restore Box,1032.00,Description JCID IX4 Mobile Phone Restore Box,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-6.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-7.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-8.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5701-9.webp,SKU-RK7UQI,91,uncategorized
MAANT MR-01 Face Lattice Maintenance Fixture X-17 Series,72.00,Description MAANT MR-01 Face Lattice Maintenance Fixture X-17 Series,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5702-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5702-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5702-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5702-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5702-5.webp,SKU-7YR0BZ,66,parts/board/ic
MECHANIC DC1505 Desktop Power Supply,222.00,"Description Features: -Shrink by more than 50%, even shorter than a mobile phone, smaller than the volume of 99% adjustable power sources in the market, maximize space savings for maintenance tables -Easy to operate and get started, large numbers, knobs, and buttons, LED lighting and digital display are not afraid of low light environments, the rotary encoder is stable and reliable -Authentic materials and sufficient power, stable full load operation, refuse any issues caused by unstable current or insufficient power, repair issues such as equipment not turning on or restarting -Quiet operation and low noise heat dissipation, to ensure the stable operation of the product, the product can conduct heat dissipation through an all-metal body, secondly, the product will also be intelligent through customized fans -Universal interface, the lantern head is the most widely used interface for power supplies, combined with the use of crocodile clips, it can handle most usage situations -Very safe, short circuit protection, built-in fuse, if a short circuit occurs, the fuse will immediately blow, protecting equipment from damage",https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-6.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-7.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-8.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5651-9.webp,SKU-VX0DJO,68,lcd
MIJING CPU Quick-Repair Glue Remover Knife (5PCS/BOX),10.80,Description MIJING CPU Quick-Repair Glue Remover Knife (5PCS/BOX) 👉DP-24 👉DP-25,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5703-4-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5703-4-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5703-4-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5703-4-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5703-4-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5703-4-6.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5703-4-7.webp,SKU-O3N6S1,47,parts/board/ic
Phone 13/13Mini/13Pro/13ProMax (128G) NAND Flash Hard Disk IC,48.00,Description Product Specifications and Features: -Phone 13/13Mini/13Pro/13ProMax (128G) NAND Flash Hard Disk IC,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/IP-13-128GB.jpg,SKU-Z1GA3Z,27,parts/board/ic
Phone 16ProMax LCD JK Soft OLED Full Set (Support Move IC)-120HZ,420.00,Description Product Specifications and Features: -Phone 16ProMax LCD JK Soft OLED Full Set (Support Move IC)-120HZ -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/IP-16PROMAX-LCD-JK-SOFT-OLED-FS.jpeg,SKU-4FOVCA,39,lcd
Phone 17ProMax LCD JK Soft OLED Full Set-120HZ,642.00,Description Product Specifications and Features: -Phone 17ProMax LCD JK Soft OLED Full Set-120HZ -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/IP-17PROMAX-LCD-JK-SOFT-OLED-FS.jpeg,SKU-L62BSB,50,lcd
SUNSHINE Solder Paste Stencil Anti-Explosion Solder Pad (5PCS),9.60,Description SUNSHINE Solder Paste Stencil Anti-Explosion Solder Pad (5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5705-1-scaled.jpeg,SKU-9QFNWK,59,uncategorized
WYLIE LCD Tester Extend Ribbon 17/17AIR/17PRO/17PM,26.40,Description WYLIE LCD Tester Extend Ribbon 17/17AIR/17PRO/17PM,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5698-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5698-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5698-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5698-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5698.jpeg,SKU-RW9T4V,59,lcd
YCS 杨长顺 70 Ultra Zoned Light Source with 144 LEDS Microscope Illuminator,62.40,Description YCS 杨长顺 70 Ultra Zoned Light Source with 144 LEDS Microscope Illuminator,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5645.jpg,SKU-1TGL4I,68,parts/board/ic
MR.YANG Diamond Cover Front Camera Protect (4PCS) X-17PM,13.20,Description MR.YANG Diamond Cover Front Camera Protect (4PCS) X-17PM,https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5650-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5650-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5650-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5650-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5650.jpg,SKU-ZBSEQT,35,camera
MR.YANG DT01 Multi-Function Spudger Set for Hard Drive / IC /CPU Removal and Adhesive,36.00,"Description Features: -9-in-1 Versatility: Includes 3Pcs lightweight 9G handles + 6Pcs differently shaped silver blades (flat, curved, star, etc.), tackle diverse repair tasks with one set. -Anti-Slip Grip: Ergonomic handles with textured surfaces ensure a secure hold, even during long repair sessions. -Premium Metal Box: Sleek black metal storage case protects tools from damage and keeps them organized, ideal for on-the-go repairs. -Master Mechanic Design: Engineered by experienced repair experts, optimized for front-line mobile repair (e.g., screen separation, motherboard degumming) -Durable & Resilient: High-toughness blades resist bending and wear, maintaining sharpness for repeated use. -Lightweight & Portable: 9G handles reduce hand fatigue, making it easy to carry and maneuver in tight phone interiors. -Perfect For: Mobile phone screen separation, motherboard adhesive removal, tablet disassembly, and other electronics repair tasks. A must-have for every repair toolkit",https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5699-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5699-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5699-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5699-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5699-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5699-6.webp,SKU-8RG0B9,55,parts/board/ic
MR.YANG NO.1 Smart Curve Heat Gun Blower Station (with XM-01 Handle Bracket),576.00,"Description Features: -18 Presets One-Touch Activation: Pre-set 6 levels per mode (Curve/Large/Small Chips) for CH1-CH6 channels. Save time with instant recall of optimized settings -HD Color Screen: Real-time display of temperature, airflow, and channel data. Adjust nodes via timeline graphs for precise control -Quick – Swap Nozzle Design: Magnetic handle bracket and dedicated nozzle storage compartment enable effortless nozzle changes mid-repair -Multi-Channel Presets: CH1 – CH6 channels with predefined curves (temperature/time, airflow/time) for repeatable results. -User-Friendly Interface: Intuitive buttons for power, temperature/airflow adjustment, and channel selection. Back button for quick correction. -Expandable Connectivity: External temperature probe port and USB interface for data transfer/software updates.",https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5646-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5646-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5646-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5646-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2026/01/SVC-5646-5.webp,SKU-UBUYDJ,11,lcd
